Dataset,Pretext Dataset,Phase,Loss,Accuracy,F1 Score,Weighted F1 Score,Best Epoch
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.03525094238338033,0.9856568047337279,0.9864033902513102,0.9856563708219603,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.24706605079849642,0.9510609171800137,0.9510886166508093,0.9506094019790606,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.7853576505909095,0.8640202702702703,0.8612893338520186,0.8565443058308337,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.03525094238338033,0.9856568047337279,0.9864033902513102,0.9856563708219603,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.24706605079849642,0.9510609171800137,0.9510886166508093,0.9506094019790606,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.7853576505909095,0.8640202702702703,0.8612893338520186,0.8565443058308337,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.03525094238338033,0.9856568047337279,0.9864033902513102,0.9856563708219603,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.24706605079849642,0.9510609171800137,0.9510886166508093,0.9506094019790606,48
UCI_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.7853576505909095,0.8640202702702703,0.8612893338520186,0.8565443058308337,48
