Dataset,Pretext Dataset,Phase,Loss,Accuracy,F1 Score,Weighted F1 Score,Best Epoch
RealWorld_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,train,0.27003063051757203,0.9057758144671452,0.9111093749269735,0.9065151402369344,8
RealWorld_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,val,1.3082199290724854,0.6532620773585904,0.6802836401280493,0.6581832465258708,8
RealWorld_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,test,1.0763330773694701,0.6914957010300502,0.7102092317345423,0.695838056611316,8
