Dataset,Pretext Dataset,Phase,Loss,Accuracy,F1 Score,Weighted F1 Score,Best Epoch
UCI_raw,UCI_raw12_k_28_lr_0.0005_bs_64.pkl,train,0.03722721532498591,0.9828165680473373,0.9837895641572182,0.9828178203054442,27
UCI_raw,UCI_raw12_k_28_lr_0.0005_bs_64.pkl,val,0.3337882806857427,0.9390828199863107,0.9395968060409262,0.9383864673402307,27
UCI_raw,UCI_raw12_k_28_lr_0.0005_bs_64.pkl,test,0.4188852229375845,0.9018581081081081,0.9040336735747968,0.9019639643375951,27
