percentage,metric,value
70,loss,0.5796147852968719
70,accuracy,0.8050025523226135
70,f1_score,0.7745415529300125
70,confusion_matrix,"[[5.27927928e-01 1.24324324e-01 1.80180180e-03 3.60360360e-03
  3.07207207e-01 3.51351351e-02]
 [1.00757576e-01 6.24242424e-01 0.00000000e+00 1.21212121e-02
  2.62121212e-01 7.57575758e-04]
 [1.02774923e-03 3.08324769e-03 9.48955122e-01 4.62487153e-02
  3.42583076e-04 3.42583076e-04]
 [4.01123145e-04 3.20898516e-03 2.11793020e-01 7.83393502e-01
  1.20336943e-03 0.00000000e+00]
 [4.71223022e-02 8.12949640e-02 0.00000000e+00 3.59712230e-03
  8.51438849e-01 1.65467626e-02]
 [2.56183746e-02 3.79858657e-02 0.00000000e+00 2.65017668e-03
  8.39222615e-02 8.49823322e-01]]"
