percentage,metric,value
60,loss,1.1886509364154438
60,accuracy,0.5331351720105253
60,f1_score,0.48731540282968466
60,confusion_matrix,"[[4.95474035e-01 0.00000000e+00 5.02620295e-01 0.00000000e+00
  4.76417342e-04 0.00000000e+00 4.76417342e-04 0.00000000e+00
  0.00000000e+00 4.76417342e-04 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.76417342e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [7.96375775e-01 4.76871722e-04 1.86456843e-01 4.76871722e-04
  0.00000000e+00 1.62136385e-02 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [5.71428571e-02 0.00000000e+00 8.44334975e-01 5.32019704e-02
  2.56157635e-02 3.44827586e-03 1.28078818e-02 1.47783251e-03
  4.92610837e-04 0.00000000e+00 1.47783251e-03 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 3.49206349e-02 8.09523810e-01
  1.67800454e-02 0.00000000e+00 4.03628118e-02 2.40362812e-02
  0.00000000e+00 5.44217687e-03 1.81405896e-03 9.52380952e-03
  4.08163265e-03 1.31519274e-02 0.00000000e+00 2.58503401e-02
  1.04308390e-02 4.08163265e-03]
 [3.32446809e-04 0.00000000e+00 8.64361702e-02 3.42420213e-02
  7.47340426e-01 5.98404255e-03 3.19148936e-02 3.05851064e-02
  2.65957447e-03 1.16356383e-02 3.55718085e-02 3.65691489e-03
  3.98936170e-03 9.97340426e-04 0.00000000e+00 4.65425532e-03
  0.00000000e+00 0.00000000e+00]
 [3.89561976e-01 0.00000000e+00 3.62068966e-01 4.65983225e-04
  0.00000000e+00 2.46971109e-01 4.65983225e-04 4.65983225e-04
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 6.88487585e-02 1.47855530e-01
  5.98194131e-02 5.64334086e-03 6.08916479e-01 4.06320542e-02
  0.00000000e+00 1.01580135e-02 3.55530474e-02 2.82167043e-03
  2.82167043e-03 1.69300226e-03 0.00000000e+00 1.12866817e-02
  1.69300226e-03 2.25733634e-03]
 [0.00000000e+00 0.00000000e+00 1.20336943e-02 1.54031288e-01
  1.07099880e-01 0.00000000e+00 1.33574007e-01 4.21780987e-01
  6.01684717e-04 3.85078219e-02 5.77617329e-02 1.50421179e-02
  1.44404332e-02 5.41516245e-03 0.00000000e+00 2.76774970e-02
  8.42358604e-03 3.61010830e-03]
 [0.00000000e+00 0.00000000e+00 1.10935024e-02 9.50871632e-03
  2.21870048e-02 0.00000000e+00 6.33914422e-03 3.16957211e-02
  6.51347068e-01 9.50871632e-03 7.92393027e-03 2.85261490e-02
  1.90174326e-02 0.00000000e+00 1.03011094e-01 2.21870048e-02
  6.18066561e-02 1.58478605e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 7.25190840e-02
  1.14503817e-01 0.00000000e+00 1.10687023e-01 1.94656489e-01
  3.81679389e-03 3.81679389e-01 5.34351145e-02 1.90839695e-02
  1.14503817e-02 0.00000000e+00 3.81679389e-03 1.14503817e-02
  2.29007634e-02 0.00000000e+00]
 [1.49031297e-03 0.00000000e+00 5.51415797e-02 2.83159463e-02
  1.87779434e-01 1.49031297e-03 1.83308495e-01 4.61997019e-02
  0.00000000e+00 1.19225037e-02 4.81371088e-01 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 2.98062593e-03
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 1.94174757e-03 2.71844660e-02
  0.00000000e+00 0.00000000e+00 1.94174757e-03 2.13592233e-02
  0.00000000e+00 3.88349515e-03 3.88349515e-03 6.60194175e-01
  1.16504854e-02 3.10679612e-02 0.00000000e+00 1.30097087e-01
  9.90291262e-02 7.76699029e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 5.33333333e-02
  0.00000000e+00 0.00000000e+00 8.88888889e-03 7.11111111e-02
  0.00000000e+00 4.44444444e-03 0.00000000e+00 3.11111111e-02
  6.57777778e-01 4.44444444e-03 1.33333333e-02 4.00000000e-02
  5.33333333e-02 6.22222222e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 9.34579439e-02
  2.33644860e-02 0.00000000e+00 4.67289720e-03 1.40186916e-02
  0.00000000e+00 9.34579439e-03 0.00000000e+00 2.85046729e-01
  4.67289720e-03 3.03738318e-01 0.00000000e+00 1.35514019e-01
  1.07476636e-01 1.86915888e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  5.20833333e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.04166667e-01 5.20833333e-03 0.00000000e+00 5.20833333e-03
  0.00000000e+00 0.00000000e+00 7.65625000e-01 5.20833333e-03
  8.85416667e-02 2.08333333e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.92156863e-02
  0.00000000e+00 0.00000000e+00 4.57516340e-02 4.57516340e-02
  6.53594771e-03 6.53594771e-03 6.53594771e-03 1.76470588e-01
  2.61437908e-02 6.53594771e-03 4.57516340e-02 3.79084967e-01
  1.37254902e-01 7.84313725e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.38888889e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 6.94444444e-03
  5.55555556e-02 0.00000000e+00 6.94444444e-03 9.02777778e-02
  1.38888889e-02 5.55555556e-02 2.98611111e-01 2.77777778e-02
  3.47222222e-01 8.33333333e-02]
 [0.00000000e+00 0.00000000e+00 2.01612903e-03 1.20967742e-01
  6.04838710e-03 0.00000000e+00 7.05645161e-02 4.43548387e-02
  2.21774194e-02 1.20967742e-02 2.01612903e-03 4.23387097e-02
  2.41935484e-02 1.20967742e-02 2.01612903e-02 7.05645161e-02
  1.45161290e-01 4.05241935e-01]]"
