percentage,metric,value
30,loss,1.3259945414203342
30,accuracy,0.5822531916967157
30,f1_score,0.5112627363633884
30,confusion_matrix,"[[6.68413530e-01 2.29156741e-01 9.86183897e-02 0.00000000e+00
  9.52834683e-04 1.90566937e-03 4.76417342e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.76417342e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.71483071e-01 5.84167859e-01 1.28755365e-02 4.76871722e-04
  0.00000000e+00 3.05197902e-02 4.76871722e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [2.30049261e-01 2.46305419e-02 6.20689655e-01 5.91133005e-02
  2.51231527e-02 1.87192118e-02 1.97044335e-02 1.47783251e-03
  0.00000000e+00 0.00000000e+00 4.92610837e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [9.07029478e-04 0.00000000e+00 2.63038549e-02 7.72335601e-01
  1.63265306e-02 9.07029478e-04 6.25850340e-02 4.03628118e-02
  9.07029478e-04 6.34920635e-03 1.36054422e-03 1.45124717e-02
  7.25623583e-03 1.04308390e-02 0.00000000e+00 3.08390023e-02
  5.89569161e-03 2.72108844e-03]
 [7.31382979e-03 0.00000000e+00 8.27792553e-02 2.95877660e-02
  7.23071809e-01 1.32978723e-02 5.21941489e-02 2.82579787e-02
  2.32712766e-03 9.64095745e-03 4.18882979e-02 3.65691489e-03
  1.32978723e-03 0.00000000e+00 0.00000000e+00 4.32180851e-03
  3.32446809e-04 0.00000000e+00]
 [3.53681267e-01 2.87977633e-01 5.35880708e-02 4.65983225e-04
  0.00000000e+00 3.02889096e-01 9.31966449e-04 4.65983225e-04
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.69300226e-03 5.64334086e-04 6.77200903e-02 1.51805869e-01
  3.78103837e-02 1.01580135e-02 6.10045147e-01 4.17607223e-02
  0.00000000e+00 1.18510158e-02 3.55530474e-02 2.82167043e-03
  3.38600451e-03 2.82167043e-03 0.00000000e+00 1.80586907e-02
  2.25733634e-03 1.69300226e-03]
 [6.01684717e-04 0.00000000e+00 1.02286402e-02 1.23345367e-01
  1.05896510e-01 0.00000000e+00 1.70878460e-01 4.16365824e-01
  6.01684717e-04 2.64741276e-02 7.58122744e-02 1.20336943e-02
  7.22021661e-03 6.01684717e-04 0.00000000e+00 3.73044525e-02
  9.62695548e-03 3.00842359e-03]
 [1.58478605e-03 0.00000000e+00 9.50871632e-03 7.92393027e-03
  2.21870048e-02 0.00000000e+00 7.92393027e-03 2.37717908e-02
  6.68779715e-01 7.92393027e-03 9.50871632e-03 1.90174326e-02
  1.58478605e-02 0.00000000e+00 9.03328051e-02 4.43740095e-02
  6.33914422e-02 7.92393027e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 6.10687023e-02
  1.22137405e-01 0.00000000e+00 1.90839695e-01 1.75572519e-01
  3.81679389e-03 3.12977099e-01 6.10687023e-02 1.90839695e-02
  1.52671756e-02 3.81679389e-03 3.81679389e-03 2.67175573e-02
  3.81679389e-03 0.00000000e+00]
 [1.49031297e-03 0.00000000e+00 5.36512668e-02 2.08643815e-02
  1.63934426e-01 1.49031297e-03 2.16095380e-01 2.68256334e-02
  0.00000000e+00 1.19225037e-02 5.03725782e-01 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.94174757e-03 0.00000000e+00 0.00000000e+00 4.46601942e-02
  1.16504854e-02 0.00000000e+00 3.88349515e-03 1.35922330e-02
  1.16504854e-02 1.94174757e-03 3.88349515e-03 6.29126214e-01
  3.88349515e-03 2.33009709e-02 0.00000000e+00 1.41747573e-01
  9.90291262e-02 9.70873786e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.55555556e-02
  4.44444444e-03 0.00000000e+00 4.88888889e-02 1.37777778e-01
  4.44444444e-03 2.22222222e-02 0.00000000e+00 4.00000000e-02
  4.80000000e-01 0.00000000e+00 2.22222222e-02 5.33333333e-02
  1.24444444e-01 2.66666667e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07476636e-01
  4.67289720e-03 0.00000000e+00 1.40186916e-02 3.73831776e-02
  0.00000000e+00 4.67289720e-03 0.00000000e+00 2.61682243e-01
  0.00000000e+00 2.14953271e-01 0.00000000e+00 2.24299065e-01
  5.60747664e-02 7.47663551e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 5.20833333e-03
  5.20833333e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.45833333e-01 5.20833333e-03 0.00000000e+00 0.00000000e+00
  5.20833333e-03 0.00000000e+00 7.65625000e-01 0.00000000e+00
  3.64583333e-02 3.12500000e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 5.22875817e-02
  6.53594771e-03 0.00000000e+00 2.61437908e-02 5.22875817e-02
  2.61437908e-02 0.00000000e+00 6.53594771e-03 1.24183007e-01
  1.96078431e-02 1.30718954e-02 5.22875817e-02 3.98692810e-01
  1.43790850e-01 7.84313725e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 6.94444444e-03
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.38888889e-02
  2.77777778e-02 0.00000000e+00 0.00000000e+00 8.33333333e-02
  0.00000000e+00 2.77777778e-02 4.16666667e-01 4.86111111e-02
  2.77777778e-01 9.72222222e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.08870968e-01
  6.04838710e-03 0.00000000e+00 5.64516129e-02 5.24193548e-02
  2.62096774e-02 8.06451613e-03 6.04838710e-03 5.64516129e-02
  2.01612903e-02 1.20967742e-02 2.01612903e-02 6.85483871e-02
  1.71370968e-01 3.87096774e-01]]"
