percentage,metric,value
100,loss,1.2588986965739035
100,accuracy,0.5379105350355716
100,f1_score,0.5042414641219509
100,confusion_matrix,"[[3.61600762e-01 0.00000000e+00 6.35540734e-01 4.76417342e-04
  9.52834683e-04 9.52834683e-04 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.76417342e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [6.72389127e-01 0.00000000e+00 3.01859800e-01 4.76871722e-04
  0.00000000e+00 2.52742012e-02 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [3.59605911e-02 0.00000000e+00 8.40886700e-01 5.32019704e-02
  4.53201970e-02 3.94088670e-03 1.57635468e-02 1.47783251e-03
  0.00000000e+00 0.00000000e+00 3.44827586e-03 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 2.72108844e-02 7.87755102e-01
  1.63265306e-02 0.00000000e+00 5.30612245e-02 2.90249433e-02
  4.53514739e-04 4.53514739e-03 2.72108844e-03 1.40589569e-02
  4.98866213e-03 9.07029478e-03 0.00000000e+00 3.58276644e-02
  1.13378685e-02 3.62811791e-03]
 [3.32446809e-04 0.00000000e+00 6.08377660e-02 2.39361702e-02
  7.81914894e-01 5.98404255e-03 3.32446809e-02 2.69281915e-02
  4.32180851e-03 1.19680851e-02 4.28856383e-02 1.99468085e-03
  6.64893617e-04 6.64893617e-04 0.00000000e+00 2.99202128e-03
  9.97340426e-04 3.32446809e-04]
 [3.27120224e-01 0.00000000e+00 3.91891892e-01 4.65983225e-04
  4.65983225e-04 2.78191985e-01 1.39794967e-03 4.65983225e-04
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 5.86907449e-02 1.33747178e-01
  4.96613995e-02 6.77200903e-03 6.35440181e-01 3.61173815e-02
  5.64334086e-04 1.41083521e-02 3.49887133e-02 1.12866817e-03
  3.95033860e-03 1.69300226e-03 0.00000000e+00 1.86230248e-02
  2.25733634e-03 2.25733634e-03]
 [0.00000000e+00 0.00000000e+00 8.42358604e-03 1.22141998e-01
  1.01083032e-01 0.00000000e+00 1.31768953e-01 4.54873646e-01
  1.80505415e-03 3.48977136e-02 6.85920578e-02 1.08303249e-02
  1.20336943e-02 2.40673887e-03 1.20336943e-03 2.82791817e-02
  1.74488568e-02 4.21179302e-03]
 [1.58478605e-03 0.00000000e+00 7.92393027e-03 1.26782884e-02
  2.06022187e-02 0.00000000e+00 9.50871632e-03 1.58478605e-02
  7.13153724e-01 4.75435816e-03 4.75435816e-03 6.33914422e-03
  2.21870048e-02 0.00000000e+00 7.29001585e-02 4.12044374e-02
  6.49762282e-02 1.58478605e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.81679389e-02
  1.03053435e-01 0.00000000e+00 1.10687023e-01 1.45038168e-01
  3.81679389e-03 4.58015267e-01 6.87022901e-02 1.90839695e-02
  1.14503817e-02 0.00000000e+00 3.81679389e-03 1.52671756e-02
  1.90839695e-02 3.81679389e-03]
 [0.00000000e+00 0.00000000e+00 4.76900149e-02 4.47093890e-03
  1.50521610e-01 1.49031297e-03 1.66915052e-01 1.78837556e-02
  1.49031297e-03 1.34128167e-02 5.96125186e-01 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 1.94174757e-03 3.49514563e-02
  3.88349515e-03 0.00000000e+00 1.94174757e-03 1.35922330e-02
  9.70873786e-03 0.00000000e+00 0.00000000e+00 6.29126214e-01
  9.70873786e-03 9.70873786e-03 0.00000000e+00 1.49514563e-01
  1.32038835e-01 3.88349515e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.77777778e-02
  0.00000000e+00 0.00000000e+00 2.22222222e-02 8.00000000e-02
  0.00000000e+00 1.33333333e-02 4.44444444e-03 3.11111111e-02
  6.62222222e-01 0.00000000e+00 1.77777778e-02 3.11111111e-02
  8.00000000e-02 4.00000000e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 8.41121495e-02
  4.67289720e-03 0.00000000e+00 9.34579439e-03 2.80373832e-02
  4.67289720e-03 4.67289720e-03 0.00000000e+00 2.00934579e-01
  0.00000000e+00 2.99065421e-01 0.00000000e+00 1.86915888e-01
  1.12149533e-01 6.54205607e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 5.20833333e-03
  5.20833333e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.19791667e-01 5.20833333e-03 0.00000000e+00 0.00000000e+00
  5.20833333e-03 0.00000000e+00 7.65625000e-01 1.04166667e-02
  6.77083333e-02 1.56250000e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.26797386e-02
  0.00000000e+00 0.00000000e+00 1.96078431e-02 1.30718954e-02
  1.30718954e-02 6.53594771e-03 6.53594771e-03 9.15032680e-02
  1.96078431e-02 6.53594771e-03 6.53594771e-02 5.03267974e-01
  1.50326797e-01 7.18954248e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 1.38888889e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 6.94444444e-03
  2.08333333e-02 0.00000000e+00 0.00000000e+00 5.55555556e-02
  6.94444444e-03 2.08333333e-02 4.09722222e-01 5.55555556e-02
  3.19444444e-01 9.02777778e-02]
 [0.00000000e+00 0.00000000e+00 2.01612903e-03 9.47580645e-02
  0.00000000e+00 0.00000000e+00 4.03225806e-02 4.63709677e-02
  2.21774194e-02 1.61290323e-02 4.03225806e-03 2.41935484e-02
  2.41935484e-02 8.06451613e-03 2.21774194e-02 6.85483871e-02
  1.67338710e-01 4.59677419e-01]]"
