percentage,metric,value
40,loss,1.2912137765919476
40,accuracy,0.5808400740668551
40,f1_score,0.5154838953477309
40,confusion_matrix,"[[6.31252978e-01 1.42925202e-01 2.20104812e-01 4.76417342e-04
  9.52834683e-04 3.81133873e-03 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 4.76417342e-04]
 [4.76394850e-01 4.41106342e-01 4.14878398e-02 4.76871722e-04
  0.00000000e+00 4.00572246e-02 4.76871722e-04 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.28571429e-01 1.03448276e-02 7.01970443e-01 4.92610837e-02
  5.91133005e-02 1.08374384e-02 3.64532020e-02 1.47783251e-03
  4.92610837e-04 0.00000000e+00 1.47783251e-03 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 2.22222222e-02 7.51927438e-01
  1.90476190e-02 4.53514739e-04 7.84580499e-02 3.94557823e-02
  4.53514739e-04 4.98866213e-03 2.26757370e-03 1.40589569e-02
  3.17460317e-03 1.67800454e-02 0.00000000e+00 3.71882086e-02
  8.61678005e-03 9.07029478e-04]
 [2.32712766e-03 0.00000000e+00 5.45212766e-02 2.36037234e-02
  7.54654255e-01 6.98138298e-03 5.35239362e-02 3.52393617e-02
  4.32180851e-03 7.97872340e-03 4.62101064e-02 1.66223404e-03
  6.64893617e-04 0.00000000e+00 0.00000000e+00 7.31382979e-03
  9.97340426e-04 0.00000000e+00]
 [3.88164026e-01 1.84529357e-01 1.26747437e-01 4.65983225e-04
  1.39794967e-03 2.97763281e-01 4.65983225e-04 4.65983225e-04
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 5.64334086e-04 4.96613995e-02 1.22460497e-01
  4.74040632e-02 7.90067720e-03 6.50112867e-01 3.78103837e-02
  0.00000000e+00 6.77200903e-03 4.51467269e-02 2.25733634e-03
  1.69300226e-03 2.82167043e-03 0.00000000e+00 2.31376975e-02
  1.69300226e-03 5.64334086e-04]
 [0.00000000e+00 0.00000000e+00 6.01684717e-03 1.02888087e-01
  1.04693141e-01 0.00000000e+00 1.73886883e-01 4.41034898e-01
  1.80505415e-03 2.28640193e-02 7.16004813e-02 1.02286402e-02
  1.02286402e-02 2.40673887e-03 0.00000000e+00 4.09145608e-02
  9.62695548e-03 1.80505415e-03]
 [0.00000000e+00 0.00000000e+00 7.92393027e-03 1.10935024e-02
  2.37717908e-02 0.00000000e+00 1.26782884e-02 1.58478605e-02
  7.02060222e-01 1.58478605e-03 1.26782884e-02 1.74326466e-02
  1.58478605e-02 0.00000000e+00 6.49762282e-02 4.75435816e-02
  6.65610143e-02 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.05343511e-02
  1.25954198e-01 0.00000000e+00 1.94656489e-01 1.71755725e-01
  3.81679389e-03 3.32061069e-01 6.87022901e-02 3.05343511e-02
  0.00000000e+00 3.81679389e-03 0.00000000e+00 2.67175573e-02
  1.14503817e-02 0.00000000e+00]
 [1.49031297e-03 0.00000000e+00 3.72578241e-02 8.94187779e-03
  1.66915052e-01 1.49031297e-03 2.02682563e-01 3.12965723e-02
  0.00000000e+00 1.34128167e-02 5.33532042e-01 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.49031297e-03
  1.49031297e-03 0.00000000e+00]
 [1.94174757e-03 0.00000000e+00 0.00000000e+00 3.49514563e-02
  7.76699029e-03 0.00000000e+00 1.94174757e-03 1.16504854e-02
  3.88349515e-03 1.94174757e-03 3.88349515e-03 6.36893204e-01
  5.82524272e-03 3.10679612e-02 1.94174757e-03 1.59223301e-01
  9.51456311e-02 1.94174757e-03]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.11111111e-02
  8.88888889e-03 0.00000000e+00 4.44444444e-02 1.28888889e-01
  4.44444444e-03 1.33333333e-02 0.00000000e+00 4.88888889e-02
  4.88888889e-01 0.00000000e+00 2.22222222e-02 6.66666667e-02
  1.28888889e-01 1.33333333e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 8.41121495e-02
  9.34579439e-03 0.00000000e+00 2.33644860e-02 3.73831776e-02
  0.00000000e+00 4.67289720e-03 0.00000000e+00 2.71028037e-01
  0.00000000e+00 2.89719626e-01 0.00000000e+00 1.96261682e-01
  6.54205607e-02 1.86915888e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 5.20833333e-03
  5.20833333e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
  2.65625000e-01 5.20833333e-03 0.00000000e+00 0.00000000e+00
  5.20833333e-03 5.20833333e-03 6.45833333e-01 0.00000000e+00
  4.68750000e-02 1.56250000e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 3.26797386e-02
  0.00000000e+00 0.00000000e+00 1.96078431e-02 1.96078431e-02
  3.26797386e-02 0.00000000e+00 1.30718954e-02 1.69934641e-01
  0.00000000e+00 0.00000000e+00 5.88235294e-02 4.50980392e-01
  1.76470588e-01 2.61437908e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 6.94444444e-03
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  3.47222222e-02 0.00000000e+00 0.00000000e+00 1.25000000e-01
  0.00000000e+00 2.77777778e-02 3.26388889e-01 3.47222222e-02
  3.54166667e-01 9.02777778e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 9.27419355e-02
  4.03225806e-03 0.00000000e+00 7.25806452e-02 5.04032258e-02
  2.41935484e-02 8.06451613e-03 4.03225806e-03 5.24193548e-02
  1.81451613e-02 2.41935484e-02 3.02419355e-02 8.87096774e-02
  2.05645161e-01 3.24596774e-01]]"
