percentage,metric,value
10,loss,1.013840420003183
10,accuracy,0.6333957606197327
10,f1_score,0.6376760055705184
10,confusion_matrix,"[[6.24167776e-01 6.35818908e-02 1.66444740e-03 3.32889481e-04
  1.73102530e-02 2.33022636e-02 2.23035952e-02 2.47336884e-01]
 [1.09248393e-01 6.29784856e-01 8.38222967e-04 5.58815312e-04
  2.23526125e-03 2.48672814e-02 4.47052249e-02 1.87761945e-01]
 [1.20781528e-01 1.24333925e-02 7.17584369e-01 0.00000000e+00
  1.15452931e-01 8.88099467e-03 1.77619893e-02 7.10479574e-03]
 [2.35017626e-03 2.35017626e-03 0.00000000e+00 9.69056013e-01
  3.13356835e-03 3.13356835e-03 1.95848022e-02 3.91696044e-04]
 [2.46549391e-01 2.08389716e-02 1.01488498e-01 0.00000000e+00
  5.99729364e-01 4.60081191e-03 1.40730717e-02 1.27198917e-02]
 [1.20675784e-03 3.21802092e-03 0.00000000e+00 4.42477876e-03
  4.02252615e-03 4.30410298e-01 5.56717619e-01 0.00000000e+00]
 [7.94701987e-03 2.11920530e-03 0.00000000e+00 0.00000000e+00
  1.85430464e-03 3.77483444e-01 6.03443709e-01 7.15231788e-03]
 [1.66449596e-01 1.89893201e-01 2.60484501e-04 0.00000000e+00
  2.60484501e-04 2.34436051e-02 1.79734306e-02 6.01719198e-01]]"
