percentage,metric,value
1,loss,1.0858808419516341
1,accuracy,0.5941516983059505
1,f1_score,0.5792862539209638
1,confusion_matrix,"[[4.55059920e-01 9.45406125e-02 2.33022636e-03 0.00000000e+00
  5.09320905e-02 4.66045273e-02 1.46471372e-02 3.35885486e-01]
 [1.55350657e-01 4.81419391e-01 1.39703828e-03 0.00000000e+00
  5.86756077e-03 3.10142498e-02 3.04554345e-02 2.94495669e-01]
 [4.61811723e-02 1.15452931e-01 3.74777975e-01 0.00000000e+00
  3.57015986e-01 1.06571936e-02 1.42095915e-02 8.17051510e-02]
 [2.74187231e-03 4.70035253e-03 0.00000000e+00 9.67880924e-01
  3.91696044e-04 5.09204857e-03 1.88014101e-02 3.91696044e-04]
 [1.56698241e-01 7.38836265e-02 8.55209743e-02 0.00000000e+00
  5.91069012e-01 5.14208390e-03 1.40730717e-02 7.36129905e-02]
 [3.21802092e-03 7.64279968e-03 4.02252615e-04 4.02252615e-04
  0.00000000e+00 4.60176991e-01 5.27755430e-01 4.02252615e-04]
 [1.58940397e-02 3.17880795e-03 0.00000000e+00 0.00000000e+00
  1.16556291e-02 3.51788079e-01 6.09801325e-01 7.68211921e-03]
 [1.44829383e-01 1.29460797e-01 1.82339151e-03 0.00000000e+00
  2.34436051e-03 4.21984892e-02 1.32847096e-02 6.66058869e-01]]"
