percentage,metric,value
70,loss,1.1280588570798602
70,accuracy,0.6404188303396612
70,f1_score,0.6451053511658461
70,confusion_matrix,"[[6.51797603e-01 3.36218375e-02 2.33022636e-03 6.65778961e-04
  1.39813582e-02 2.13049268e-02 1.76431425e-02 2.58655126e-01]
 [7.15283599e-02 5.61888796e-01 5.58815312e-04 1.67644593e-03
  1.95585359e-03 2.26320201e-02 2.65437273e-02 3.13215982e-01]
 [3.55239787e-02 8.88099467e-03 7.99289520e-01 0.00000000e+00
  1.22557726e-01 1.06571936e-02 1.95381883e-02 3.55239787e-03]
 [1.17508813e-03 1.95848022e-03 0.00000000e+00 9.70231101e-01
  0.00000000e+00 3.52526439e-03 2.23266745e-02 7.83392088e-04]
 [2.21650880e-01 3.24763194e-03 1.22056834e-01 0.00000000e+00
  6.28416779e-01 4.60081191e-03 1.27198917e-02 7.30717185e-03]
 [2.01126307e-03 2.81576830e-03 0.00000000e+00 4.02252615e-04
  8.04505229e-04 4.26790024e-01 5.66371681e-01 8.04505229e-04]
 [4.23841060e-03 1.32450331e-03 0.00000000e+00 0.00000000e+00
  0.00000000e+00 4.06092715e-01 5.80397351e-01 7.94701987e-03]
 [1.44308414e-01 1.47955197e-01 7.81453504e-04 0.00000000e+00
  1.30242251e-03 2.08387601e-02 1.38056786e-02 6.71008075e-01]]"
