percentage,metric,value
30,loss,1.197499457596416
30,accuracy,0.6357367838597089
30,f1_score,0.6371234953562364
30,confusion_matrix,"[[7.32356858e-01 3.66178429e-02 4.66045273e-03 0.00000000e+00
  6.65778961e-03 2.03062583e-02 1.83089214e-02 1.81091877e-01]
 [1.03380833e-01 6.95166248e-01 1.11763062e-03 1.39703828e-03
  4.19111484e-03 2.48672814e-02 2.48672814e-02 1.45012573e-01]
 [3.90763766e-02 8.88099467e-03 8.59680284e-01 0.00000000e+00
  6.03907638e-02 1.06571936e-02 1.59857904e-02 5.32859680e-03]
 [2.35017626e-03 1.95848022e-03 0.00000000e+00 9.69447709e-01
  3.13356835e-03 3.52526439e-03 1.95848022e-02 0.00000000e+00]
 [2.35182679e-01 6.76589986e-03 1.71583221e-01 2.70635995e-04
  5.66982409e-01 4.05953992e-03 1.21786198e-02 2.97699594e-03]
 [2.01126307e-03 1.60901046e-03 4.02252615e-04 8.04505229e-04
  1.60901046e-03 4.30812550e-01 5.62349155e-01 4.02252615e-04]
 [8.74172185e-03 3.44370861e-03 0.00000000e+00 2.64900662e-04
  1.32450331e-03 3.85695364e-01 5.97880795e-01 2.64900662e-03]
 [2.53451420e-01 1.91977077e-01 0.00000000e+00 0.00000000e+00
  1.82339151e-03 5.13154467e-02 1.53685856e-02 4.86064079e-01]]"
