percentage,metric,value
50,loss,1.1273807741774653
50,accuracy,0.7183536222014131
50,f1_score,0.732475942303186
50,confusion_matrix,"[[8.46870839e-01 2.46338216e-02 2.99600533e-03 0.00000000e+00
  7.32356858e-03 1.29826897e-02 1.39813582e-02 9.12117177e-02]
 [4.86169321e-02 8.42414082e-01 8.38222967e-04 1.39703828e-03
  3.35289187e-03 1.20145292e-02 1.76026823e-02 7.37636211e-02]
 [1.77619893e-03 7.10479574e-03 9.59147425e-01 0.00000000e+00
  7.10479574e-03 1.06571936e-02 1.24333925e-02 1.77619893e-03]
 [0.00000000e+00 3.91696044e-04 3.91696044e-04 9.73364669e-01
  2.74187231e-03 3.13356835e-03 1.99764982e-02 0.00000000e+00]
 [1.52368065e-01 4.05953992e-03 3.30175913e-02 0.00000000e+00
  7.97564276e-01 5.14208390e-03 7.03653586e-03 8.11907984e-04]
 [2.41351569e-03 8.04505229e-04 8.04505229e-04 5.63153660e-03
  2.81576830e-03 4.24376508e-01 5.62751408e-01 4.02252615e-04]
 [7.68211921e-03 5.03311258e-03 2.64900662e-04 2.64900662e-04
  1.12582781e-01 3.18145695e-01 5.37218543e-01 1.88079470e-02]
 [1.28939828e-01 2.59442563e-01 0.00000000e+00 0.00000000e+00
  3.38629852e-03 6.25162803e-03 1.25032561e-02 5.89476426e-01]]"
