Dataset,Pretext Dataset,Phase,Loss,Accuracy,F1 Score,Weighted F1 Score,Best Epoch
UCI_raw_g,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.0462997876021283,0.9820591715976332,0.9824489935414448,0.982055046652852,108
UCI_raw_g,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.474318483261765,0.8860369609856262,0.8830192659237489,0.8851695066146091,108
UCI_raw_g,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.5051442545813483,0.8721283783783784,0.8712749351876314,0.8720146579252213,108
MotionSense_raw,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2788209447104313,0.9043285293970976,0.8897388261705,0.9037289627392052,2
MotionSense_raw,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.5227639244448754,0.8043010752688172,0.7731782864412077,0.8053857718563057,2
MotionSense_raw,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.4421322692863254,0.8474561851284669,0.8184286489233585,0.8433921718216141,2
RealWorld_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2390886767156738,0.9206957482054112,0.9255516797314997,0.9212724849546438,3
RealWorld_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.7354525928286259,0.7769723265781259,0.7930141304372595,0.778730312738597,3
RealWorld_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.9778018902612716,0.6761726398229335,0.6683098840005921,0.6739006674974101,3
UCI_raw_g,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,train,0.068689422660149,0.974153846153846,0.9749595157141386,0.9741566950528968,106
UCI_raw_g,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,val,0.4479381452269296,0.8976728268309377,0.8940624203801447,0.8970060107423192,106
UCI_raw_g,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,test,0.4150590870025996,0.8856418918918919,0.8843993565828336,0.8839712385271681,106
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2328006189587628,0.9224848150193264,0.9270432054385418,0.9229734368559332,3
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8724822198801699,0.7491401661463569,0.770483560468563,0.7513088368643649,3
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.957979942047928,0.7031582531710224,0.6901316849886943,0.7070882152855045,3
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2328006189587628,0.9224848150193264,0.9270432054385418,0.9229734368559332,3
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8724822198801699,0.7491401661463569,0.770483560468563,0.7513088368643649,3
RealWorld_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.957979942047928,0.7031582531710224,0.6901316849886943,0.7070882152855045,3
KuHar_raw,UCI_raw_k_28_lr_0.0005_bs_64.pkl,train,0.3962527115524932,0.8503309265944645,0.878920043301136,0.8508590032297906,126
KuHar_raw,UCI_raw_k_28_lr_0.0005_bs_64.pkl,val,0.919481411196846,0.7536173308544176,0.7378715554227038,0.7532649480457776,126
KuHar_raw,UCI_raw_k_28_lr_0.0005_bs_64.pkl,test,0.8723940624047756,0.7333593217035377,0.679200459593959,0.7352150947791305,126
UCI_raw_g,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.0319473368049593,0.9875976331360948,0.9875112933377348,0.9875984706557835,124
UCI_raw_g,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.6348375503858583,0.8648186173853525,0.8606061170886213,0.8637142739282536,124
UCI_raw_g,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.5423053614191107,0.8746621621621622,0.8733823315077686,0.8751205074147056,124
UCI_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1151234299600477,0.9591005917159764,0.9599966557803016,0.9590630089655284,4
UCI_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.1602566194383352,0.9507186858316222,0.9505428636858632,0.9503650203881152,4
UCI_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.2530078421573381,0.9057432432432432,0.9063149482220612,0.9044796756346614,4
MotionSense_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,train,0.0968820433785943,0.965940258315464,0.9591535134842242,0.9659156551135412,19
MotionSense_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,val,0.7744317712578722,0.7748387096774193,0.7421173606175041,0.7829571411139215,19
MotionSense_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,test,0.487898541508239,0.8614939595031479,0.8445076743821912,0.8620939910924053,19
UCI_raw_g,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,train,0.1286139863630723,0.952568047337278,0.9517421170411972,0.9525557772188292,30
UCI_raw_g,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,val,0.3420836802299181,0.893908281998631,0.8895079769379747,0.8933769593063663,30
UCI_raw_g,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,test,0.4165608389152063,0.8635135135135135,0.8614088242975774,0.8624479971065552,30
KuHar_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,train,0.1452447422769689,0.9500494241017706,0.9530841876622989,0.9500807472310432,31
KuHar_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,val,0.5863365742482053,0.8583784657667125,0.8565179125961316,0.858049832924554,31
KuHar_raw,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,test,0.6126403526399528,0.8495760647110419,0.7878611405363958,0.8501839019749163,31
RealWorld_raw,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,train,0.5838480140786353,0.8122584207620099,0.7166005047354354,0.8129299792363416,0
RealWorld_raw,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,val,0.8555024680233335,0.7271813323456268,0.7285323864738537,0.7137817929401785,0
RealWorld_raw,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,test,0.9064581929150668,0.700349025283051,0.7130215555813243,0.6980767504135227,0
RealWorld_raw,UKM_k_28_lr_0.0005_bs_64.pkl,train,0.1499378226347749,0.9477967973495306,0.9514314057375972,0.9480679461315946,73
RealWorld_raw,UKM_k_28_lr_0.0005_bs_64.pkl,val,1.382832296949706,0.705910365627811,0.7225694046701543,0.7088977703755719,73
RealWorld_raw,UKM_k_28_lr_0.0005_bs_64.pkl,test,1.5083543329630524,0.666042393802673,0.6906644503562203,0.6600077908999757,73
UCI_raw_g,RealWorld_raw_k_28_lr_0.0005_bs_64.pkl,train,0.1748667370652306,0.9347692307692308,0.934345794466028,0.9347366633288808,19
UCI_raw_g,RealWorld_raw_k_28_lr_0.0005_bs_64.pkl,val,0.4073732849835207,0.8675564681724846,0.8629825128175409,0.8686217520554587,19
UCI_raw_g,RealWorld_raw_k_28_lr_0.0005_bs_64.pkl,test,0.4698277007889103,0.8190878378378378,0.8152489181666187,0.8147796429923423,19
KuHar_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2610273881273743,0.906760357572632,0.91457694759013,0.9069305564628388,98
KuHar_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8201284511146564,0.7850618381699135,0.7699797057912774,0.7859948237269254,98
KuHar_raw,MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.8085222005925181,0.7724393333983043,0.6980810476587634,0.7762672416155921,98
RealWorld_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.151520298881665,0.9478078409718388,0.9505660915046394,0.9480761852566624,16
RealWorld_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.7981493994845035,0.7887189798402032,0.8039257661371269,0.7896452955510048,16
RealWorld_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,1.2382187696699536,0.6906018557929684,0.6825024638509007,0.689962388275912,16
UCI_raw_12,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.0876158820697612,0.9677854099643508,0.9207221303581572,0.9674412740998112,62
UCI_raw_12,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.6887859864770394,0.863237139272271,0.740666932170093,0.8599782398736454,62
UCI_raw_12,KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.6978830048223821,0.8545847483791293,0.7000245567387772,0.8532185422729637,62
UCI_raw_12,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,train,0.1477588756832182,0.9467002869315712,0.8753555408932292,0.9458280764164544,38
UCI_raw_12,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,val,0.5133027366293569,0.8594730238393977,0.746589975782986,0.8561824498968746,38
UCI_raw_12,KuHar_MotionSense_k_28_lr_0.0005_bs_64.pkl,test,0.8316871555416847,0.7692188947205928,0.6219104865503282,0.7674989134807538,38
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2541482450217341,0.9086406223139076,0.916331128945568,0.9088244401052268,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8933519971090284,0.7779484277746342,0.7593630523059727,0.7790193652012058,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.78870506139804,0.7801383880713381,0.7053914413509692,0.7831475363547775,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2541482450217341,0.9086406223139076,0.916331128945568,0.9088244401052268,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8933519971090284,0.7779484277746342,0.7593630523059727,0.7790193652012058,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.78870506139804,0.7801383880713381,0.7053914413509692,0.7831475363547775,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2541482450217341,0.9086406223139076,0.916331128945568,0.9088244401052268,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8933519971090284,0.7779484277746342,0.7593630523059727,0.7790193652012058,104
KuHar_raw,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.78870506139804,0.7801383880713381,0.7053914413509692,0.7831475363547775,104
UCI_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,train,0.1556268662691075,0.943874445700374,0.8809971304630944,0.9432104652258452,113
UCI_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,val,0.6263631941234153,0.8359473023839398,0.714219291885859,0.8353456256102166,113
UCI_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,test,0.7944705426766572,0.7801790676134609,0.6449408489061786,0.775776410655944,113
UCI_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,train,0.2329850602607065,0.9189200939048778,0.8210010721739404,0.9175256042566764,26
UCI_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,val,0.4953222437814308,0.8431618569636136,0.7140126718828425,0.8403338581558997,26
UCI_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,test,0.5680934743091405,0.8112071627045384,0.6589212195322477,0.8074013658259892,26
RealWorld_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,train,0.1639231540569608,0.9453340695748206,0.9487495051016724,0.945841629320218,136
RealWorld_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,val,1.5536678924899137,0.717392454627229,0.7110722216919168,0.7058986259921975,136
RealWorld_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,test,1.6858408337539357,0.6957946709798246,0.7052479413045569,0.6939234945003908,136
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,train,0.0050115901666787,0.9981798234678104,0.9977655276869962,0.9981799947309672,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,val,1.3848365743410205,0.7931182795698924,0.765733411466011,0.7972354698433198,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,test,0.7282792099659462,0.9139867279224094,0.9087705402357934,0.9155259993880902,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,train,0.0050115901666787,0.9981798234678104,0.9977655276869962,0.9981799947309672,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,val,1.3848365743410205,0.7931182795698924,0.765733411466011,0.7972354698433198,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,test,0.7282792099659462,0.9139867279224094,0.9087705402357934,0.9155259993880902,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,train,0.0050115901666787,0.9981798234678104,0.9977655276869962,0.9981799947309672,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,val,1.3848365743410205,0.7931182795698924,0.765733411466011,0.7972354698433198,129
MotionSense_raw,UKM_k_28_lr_0.0005_bs_64.pkl,test,0.7282792099659462,0.9139867279224094,0.9087705402357934,0.9155259993880902,129
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.082069124202761,0.9668724458742718,0.9082939195469047,0.9665624246857508,58
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.4503652114640813,0.8889585947302384,0.7623848759397123,0.8875355870204246,58
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.8208256925244314,0.8272615004631059,0.6903563439715028,0.8226884683773817,58
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.082069124202761,0.9668724458742718,0.9082939195469047,0.9665624246857508,58
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.4503652114640813,0.8889585947302384,0.7623848759397123,0.8875355870204246,58
UCI_raw_12,UCI_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.8208256925244314,0.8272615004631059,0.6903563439715028,0.8226884683773817,58
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1496389816376337,0.9480294825511432,0.9525294959162344,0.948065848192225,49
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.6776774296349286,0.8471425107105327,0.8489911166174127,0.8469461214983144,49
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.6029316609438092,0.8483578598577137,0.7869937170378488,0.8485244766394233,49
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1496389816376337,0.9480294825511432,0.9525294959162344,0.948065848192225,49
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.6776774296349286,0.8471425107105327,0.8489911166174127,0.8469461214983144,49
KuHar_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.6029316609438092,0.8483578598577137,0.7869937170378488,0.8485244766394233,49
MotionSense_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2274929651228774,0.9235525856480328,0.911672642569352,0.9232200909786686,3
MotionSense_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.5623810532913414,0.7952688172043011,0.7669227254642242,0.7996227391017058,3
MotionSense_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.4219761719346878,0.863876127275821,0.8492280557789327,0.8633532207297349,3
UCI_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1260178391827634,0.9553609467455622,0.9560406342110684,0.9553121303894504,4
UCI_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.1639994527994158,0.9541409993155372,0.9538552647783772,0.953824239485689,4
UCI_raw,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.2652842805997745,0.902195945945946,0.902492203689366,0.90032006766304,4
UCI_raw_12,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.183855874574855,0.9346578558386228,0.8049205852777682,0.9330830507077572,11
UCI_raw_12,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.2845713679060583,0.9093475533249686,0.7646521969744451,0.9068628982472732,11
UCI_raw_12,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.4327869306227314,0.8633837604198826,0.6987066648775954,0.8614475958808938,11
KuHar_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,train,0.2322883177340512,0.9248108990888776,0.92970485168593,0.9248756924634022,8
KuHar_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,val,0.5136905852429705,0.8592676420661224,0.8587405230067613,0.8586659204302476,8
KuHar_raw,KuHar_raw_k_28_lr_0.0005_bs_64.pkl,test,0.5193650468951352,0.8533281356592924,0.7870516976565439,0.8547018611410183,8
MotionSense_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.0829880711461982,0.9654914476636912,0.972537450871522,0.9654689752039284,118
MotionSense_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.9568235205194,0.82,0.7961978554553554,0.8211610585652694,118
MotionSense_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.7481522374926365,0.8732346435256083,0.8614797728966463,0.8737055889168165,118
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2274107398929548,0.9257095527332964,0.9297163303505492,0.9261520249826584,3
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.7241817453351909,0.7919466638446478,0.8075910607500034,0.7935086911813223,3
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.9657595342319614,0.7127351664254703,0.7007535152326814,0.7157421678445214,3
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.2274107398929548,0.9257095527332964,0.9297163303505492,0.9261520249826584,3
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.7241817453351909,0.7919466638446478,0.8075910607500034,0.7935086911813223,3
RealWorld_raw,KuHar_MotionSense_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.9657595342319614,0.7127351664254703,0.7007535152326814,0.7157421678445214,3
KuHar_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,train,0.3861262556693798,0.8539947567474643,0.8794493867545535,0.8547727601723235,139
KuHar_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,val,0.9007878486374512,0.7423005415892006,0.7415514065426875,0.7426944662096712,139
KuHar_raw,MotionSense_raw_k_28_lr_0.0005_bs_64.pkl,test,0.8073771488163068,0.7489523438261378,0.7115016843209581,0.7503524244585564,139
UCI_raw_12,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.0541816681669454,0.97913224936962,0.9489206280305404,0.9789768771985304,109
UCI_raw_12,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.5711820414301517,0.8977415307402761,0.7778305188076153,0.8952764804480842,109
UCI_raw_12,KuHar_UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.8873496281489726,0.8555109601728929,0.7082396864240912,0.8534470738535019,109
RealWorld_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1787703031650371,0.940099392600773,0.9428669448346458,0.9404339865524932,8
RealWorld_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.8291443632329689,0.7598814752103286,0.7701943335483294,0.7615576710260012,8
RealWorld_raw,UCI_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,1.435361563897288,0.64901677023921,0.6344369428659076,0.6477289196454468,8
KuHar_raw,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,train,0.1335301772041769,0.9526065841499054,0.9580518808193376,0.9526616368972468,73
KuHar_raw,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,val,0.7784234304145182,0.8469808422924582,0.8510285791347498,0.8465892649090003,73
KuHar_raw,UCI_MotionSense_KuHar_RealWorld_k_28_lr_0.0005_bs_64.pkl,test,0.7210038549404403,0.8380274827014911,0.7697707609887985,0.8385376577945578,73
KuHar_raw,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,train,0.305670048212173,0.8909124118961664,0.8983079203220652,0.891004927770652,68
KuHar_raw,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,val,0.8553439278594313,0.7672783121817153,0.7501316949707318,0.7677941012869255,68
KuHar_raw,UCI_MotionSense_k_28_lr_0.0005_bs_64.pkl,test,0.8130704383192225,0.7643991813663386,0.6909052540581233,0.7682400040241963,68
UCI_raw_g,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,train,0.0937747663351205,0.963171597633136,0.9628087774317554,0.963166863983116,33
UCI_raw_g,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,val,0.4701810917733549,0.8774811772758385,0.8737509598543401,0.8773679424303109,33
UCI_raw_g,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,test,0.4808204257810438,0.845945945945946,0.8437979916498791,0.843858087344552,33
UCI_raw_12,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,train,0.0533779212739683,0.9783931832014608,0.9510098351446103,0.978279852806149,116
UCI_raw_12,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,val,0.551223319570722,0.8933500627352572,0.7763970212174032,0.8921252232633534,116
UCI_raw_12,UCI_KuHar_k_28_lr_0.0005_bs_64.pkl,test,1.410332842041917,0.8122877431305958,0.6799811291599672,0.807526066554251,116
