Epoch,Phase,Loss,Accuracy,Mean F1-score,Weighted F1-score
88,train,2.0685405125886165,0.4733012228289079,0,0
88,val,2.4960813185980704,0.3215026674570243,0,0
88,test,2.697401961342233,0.2901053864168618,0,0
89,train,2.0378258779738085,0.4805312766001618,0,0
89,val,2.578195719303432,0.30646117368109066,0,0
89,test,2.6868598500236134,0.29336211943793916,0,0
90,train,2.0586593571556047,0.47576141341582434,0,0
90,val,2.535514151901625,0.3055349733254297,0,0
90,test,2.759508601954726,0.27953015222482436,0,0
91,train,2.070723238942097,0.4715469097099675,0,0
91,val,2.526498741628718,0.3147969768820391,0,0
91,test,2.6411659092199606,0.2941488583138172,0,0
92,train,2.0342202890475396,0.48049494467166315,0,0
92,val,2.53095761918428,0.31120331950207464,0,0
92,test,2.660278715071131,0.2929778981264637,0,0
93,train,2.045267415122919,0.47804513463574616,0,0
93,val,2.5423570450905446,0.3108698873740367,0,0
93,test,2.647506663056671,0.3039739461358314,0,0
94,train,2.01513604921339,0.4882025037889011,0,0
94,val,2.4885818468584557,0.3198725548310611,0,0
94,test,2.694168243251863,0.29343530444964877,0,0
95,train,2.0331955391243954,0.4829032325035814,0,0
95,val,2.5196683189186317,0.3113515115589804,0,0
95,test,2.671833139951112,0.29553937353629983,0,0
96,train,2.0703777792564297,0.4703583366205078,0,0
96,val,2.571710182918058,0.3041271487848251,0,0
96,test,2.763274700915227,0.2786519320843091,0,0
97,train,2.0289548144855396,0.4851298606930054,0,0
97,val,2.4561945902361413,0.32891227030231185,0,0
97,test,2.629983124185781,0.3028944672131147,0,0
98,train,2.0128235360977,0.4866973238939523,0,0
98,val,2.532072388779573,0.3180201541197392,0,0
98,test,2.7031813136866836,0.2820550351288056,0,0
99,train,2.025744986229209,0.4854049452944963,0,0
99,val,2.522512182655176,0.312759336099585,0,0
99,test,2.7026207095286887,0.29682011124121777,0,0
100,train,2.0294525927538234,0.4817873232711192,0,0
100,val,2.5039012481562826,0.3114256075874333,0,0
100,test,2.711806481001807,0.2847079918032787,0,0
101,train,2.0043724314311686,0.4923547241887599,0,0
101,val,2.537816586830804,0.3176867219917012,0,0
101,test,2.6937303464920794,0.2980459601873537,0,0
102,train,2.023450063162289,0.4844551248780285,0,0
102,val,2.486450071651411,0.3106846473029046,0,0
102,test,2.671714579472776,0.2856045081967213,0,0
103,train,2.0156397714879586,0.4893651255008616,0,0
103,val,2.5091962537330215,0.3239478363959692,0,0
103,test,2.6712545645041543,0.29987558548009374,0,0
104,train,1.9835225429979804,0.49477858284717763,0,0
104,val,2.517672865717243,0.31953912270302315,0,0
104,test,2.6817390996901715,0.3020345433255269,0,0
105,train,2.0367518776534794,0.48407104449104166,0,0
105,val,2.5277502863238954,0.3108698873740367,0,0
105,test,2.6770158439386087,0.2910750878220141,0,0
106,train,2.0409707787459266,0.47702265036228114,0,0
106,val,2.5184487287434303,0.3125370480142265,0,0
106,test,2.6833257245235758,0.3011746194379391,0,0
107,train,1.9984570787736382,0.49150870928228857,0,0
107,val,2.4896856991581897,0.32072465915826914,0,0
107,test,2.665681197995045,0.2973689988290397,0,0
108,train,1.987911035373207,0.4928633711877425,0,0
108,val,2.573213569356198,0.3065352697095436,0,0
108,test,2.6789630006571286,0.2956125585480094,0,0
109,train,1.9794873703082205,0.49620071833412943,0,0
109,val,2.5510923585456435,0.31501926496739774,0,0
109,test,2.6543374413349587,0.2993998829039813,0,0
110,train,2.0392868594363787,0.48063508211015843,0,0
110,val,2.5268712904443387,0.31909454653230584,0,0
110,test,2.647531532850422,0.30627927400468385,0,0
111,train,2.019733379043443,0.4873149666784313,0,0
111,val,2.5105691599153386,0.3153156490812093,0,0
111,test,2.683281183242798,0.2976800351288056,0,0
112,train,1.9884041318226788,0.4956505491311478,0,0
112,val,2.476043197129277,0.3312833432128038,0,0
112,test,2.6268807590984906,0.3062609777517564,0,0
113,train,1.984887310194252,0.4932578321257294,0,0
113,val,2.466559647029861,0.33065352697095435,0,0
113,test,2.6830260519121514,0.2978447014051523,0,0
114,train,2.0004479624715383,0.49003986131583877,0,0
114,val,2.5023687993837096,0.3197614107883817,0,0
114,test,2.6895220201523578,0.2914593091334895,0,0
115,train,1.982492247270197,0.4943166483276934,0,0
115,val,2.4839942158505135,0.32150266745702427,0,0
115,test,2.616005072828199,0.3113656323185011,0,0
116,train,1.9965744331780084,0.4899516266323416,0,0
116,val,2.479561604404845,0.3278749259039716,0,0
116,test,2.6664445673833126,0.3032969847775177,0,0
117,train,1.9449986989303065,0.5046660576743415,0,0
117,val,2.4577383277821836,0.33239478363959696,0,0
117,test,2.651558223317881,0.3040288348946136,0,0
118,train,1.968748220955974,0.4998546722860049,0,0
118,val,2.5121732480298435,0.3217249555423829,0,0
118,test,2.6469702212536923,0.3063341627634661,0,0
119,train,2.025100737390018,0.48349492391056115,0,0
119,val,2.522324980047234,0.31790901007705985,0,0
119,test,2.645471737033031,0.3097372658079625,0,0
120,train,2.0402175500596997,0.4778011916872546,0,0
120,val,2.485950519435139,0.322836395969176,0,0
120,test,2.645735725027616,0.3049253512880562,0,0
121,train,1.9777994524893798,0.49655884734361677,0,0
121,val,2.4861378635113667,0.32498518079430944,0,0
121,test,2.657633550831529,0.30283957845433246,0,0
122,train,1.9533311364055113,0.5029013640044013,0,0
122,val,2.5150166210791878,0.3220954356846473,0,0
122,test,2.6873016357421875,0.29089212529274006,0,0
123,train,1.958931651924121,0.4988373782880396,0,0
123,val,2.4893198755272197,0.33054238292827504,0,0
123,test,2.6962687304762545,0.29826551522248246,0,0
124,train,1.9896498560784186,0.4928893225652416,0,0
124,val,2.4888892233124413,0.3206876111440427,0,0
124,test,2.642506763583324,0.30256513466042145,0,0
125,train,1.998276442900038,0.49230801170926125,0,0
125,val,2.4781521721994233,0.3313203912270302,0,0
125,test,2.6505945393296537,0.306883050351288,0,0
126,train,1.974393686242028,0.4999740486225008,0,0
126,val,2.4769366979599,0.33283935981031415,0,0
126,test,2.6289338322936513,0.30433987119437944,0,0
127,train,1.9569651736299791,0.5006280233354787,0,0
127,val,2.4788708647257063,0.32746739774748074,0,0
127,test,2.655039052494237,0.29806425644028106,0,0
128,train,2.0097357412182197,0.4873928208109285,0,0
128,val,2.4947389522528747,0.3215026674570243,0,0
128,test,2.655504050802012,0.3086394906323185,0,0
129,train,1.958126624072989,0.49865571864554564,0,0
129,val,2.504674245707722,0.3177978660343806,0,0
129,test,2.6497243584179486,0.3064622365339578,0,0
130,train,1.9709544280919375,0.4956661199576472,0,0
130,val,2.533711194497421,0.3174273858921162,0,0
130,test,2.662290807630195,0.3020528395784544,0,0
131,train,1.9379304883923925,0.5077906035252351,0,0
131,val,2.5350840428063486,0.32013189093064615,0,0
131,test,2.6559649295494205,0.30143076697892274,0,0
132,train,1.9481099146151504,0.5078736479332324,0,0
132,val,2.4782834231111517,0.32331802015411976,0,0
132,test,2.6431309199724042,0.3089871194379391,0,0
133,train,1.9728010382664063,0.4995588265825151,0,0
133,val,2.462215967692775,0.3312833432128038,0,0
133,test,2.637288886992658,0.3062243852459016,0,0
134,train,1.9234955297654979,0.5105206884381424,0,0
134,val,2.5270360178967235,0.3139078245406047,0,0
134,test,2.6988599886659714,0.29696648126463693,0,0
135,train,1.9693133667481706,0.49854153258454964,0,0
135,val,2.543997236307231,0.3226511558980438,0,0
135,test,2.683559363005591,0.30011343676814994,0,0
136,train,1.954923602648035,0.5033113957688873,0,0
136,val,2.5329252145102408,0.32491108476585656,0,0
136,test,2.6804636814555183,0.29310597189695536,0,0
137,train,1.9448004293330896,0.5038148524923702,0,0
137,val,2.508397553471609,0.31646413752222874,0,0
137,test,2.6563792932228965,0.3019247658079626,0,0
138,train,1.9455326180561323,0.5070535844042601,0,0
138,val,2.4865702113669936,0.3329505038529934,0,0
138,test,2.6692232186677027,0.3072672716627634,0,0
139,train,1.9300084441852612,0.5062490917017878,0,0
139,val,2.4669080354366066,0.3282083580320095,0,0
139,test,2.6099186178113594,0.311768149882904,0,0
140,train,1.989391825189079,0.491358191292794,0,0
140,val,2.489270317109294,0.3305423829282751,0,0
140,test,2.628537889386787,0.30503512880562056,0,0
141,train,1.934532765073323,0.5068771150372662,0,0
141,val,2.4608878471050026,0.3356550088915234,0,0
141,test,2.6227920094474415,0.3126097775175643,0,0
142,train,1.9660404554513145,0.49934602528702243,0,0
142,val,2.4458099173312364,0.3285788381742738,0,0
142,test,2.680373782017192,0.3002598067915691,0,0
143,train,1.9637135019865064,0.4995847779600141,0,0
143,val,2.4917660036522324,0.33335803200948433,0,0
143,test,2.648022753293397,0.30316891100702575,0,0
144,train,1.9517045248006946,0.5010432453754645,0,0
144,val,2.5172205648976242,0.31950207468879666,0,0
144,test,2.6383759858178313,0.31308548009367687,0,0
145,train,1.993170221519581,0.4918097452612785,0,0
145,val,2.5054215578617396,0.3248740367516301,0,0
145,test,2.6514767076148362,0.30161372950819665,0,0
146,train,1.9534510153356186,0.5016556978844436,0,0
146,val,2.501411696687279,0.3282454060462359,0,0
146,test,2.5701588255460144,0.32276419789227173,0,0
147,train,1.961646206502633,0.49952768492951605,0,0
147,val,2.465900143647095,0.32428126852400707,0,0
147,test,2.6084244016741143,0.3142015515222482,0,0
148,train,1.947929426830637,0.5023615753524198,0,0
148,val,2.4837078444690626,0.3226141078838175,0,0
148,test,2.6596846775930434,0.3018881733021077,0,0
149,train,1.9361203065221348,0.5050812797143273,0,0
149,val,2.5076862974285583,0.32498518079430944,0,0
149,test,2.64367142270823,0.3116034836065574,0,0
